name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Faisalabad,2024-09-11,103,81.6,91.6,114.2,89,99.3,71.6,55.1,0,0,0,,0,0,15,11.9,81.7,1000.8,12.3,10.8,262,22.7,9,30,2024-09-11T05:49:28,2024-09-11T18:18:32,0.25,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-09-12,105.5,82.5,93.5,118,90.1,100.1,69.2,49.1,0,0,0,,0,0,25.1,13.6,159.1,999,7.7,10.8,263.5,22.9,9,10,2024-09-12T05:50:03,2024-09-12T18:17:14,0.31,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-09-13,106.8,80.7,92.4,112.1,85.5,96.5,66.1,48.4,0,0,0,,0,0,26.2,16.6,138.8,997.9,4.2,12.4,262.6,22.7,9,10,2024-09-13T05:50:38,2024-09-13T18:15:57,0.34,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-09-14,101.4,80.7,90.4,106.7,83.5,94.2,65.6,47.6,0,0,0,,0,0,15.2,8.9,177.7,999.9,7.5,10.8,262.4,22.7,9,10,2024-09-14T05:51:14,2024-09-14T18:14:39,0.37,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-09-15,101.7,80.7,90.5,106.7,82.7,93.7,64.3,46.1,0.004,100,4.17,rain,0,0,13.9,8.3,224.5,1001.9,7.1,10.8,261.5,22.5,9,10,2024-09-15T05:51:49,2024-09-15T18:13:21,0.41,Rain,Clear conditions throughout the day with early morning rain.,rain,"remote,41630099999"
Faisalabad,2024-09-16,102.5,81.9,91.1,110,82.7,94.2,63.5,44.4,0,0,0,,0,0,12.8,6.7,223.5,1003.2,7.1,10.8,260.1,22.5,9,10,2024-09-16T05:52:24,2024-09-16T18:12:03,0.44,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-09-17,104.1,81.1,91.4,113.2,81.2,94.9,64.1,44.1,0,0,0,,0,0,20.8,10.1,144,1004.7,10.8,10.8,255.3,22,8,10,2024-09-17T05:53:00,2024-09-17T18:10:44,0.47,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-09-18,103.6,82.5,91.6,111.9,83.8,95.4,66,46.1,0,0,0,,0,0,19.7,9.6,122,1004.6,15.7,10.8,252.7,21.9,8,10,2024-09-18T05:53:35,2024-09-18T18:09:26,0.5,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-09-19,98.7,80.7,88.5,106.1,85.8,93,68.5,54.3,0,0,0,,0,0,12.1,12.5,141.4,1005.3,9.7,10.8,247.7,21.3,8,30,2024-09-19T05:54:11,2024-09-19T18:08:08,0.54,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-09-20,101,78.9,90,104.7,78.9,93,66.3,48.7,0,0,0,,0,0,8.7,6.3,176.1,1004.1,1.3,10.8,247.3,21.3,8,10,2024-09-20T05:54:46,2024-09-20T18:06:50,0.57,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-09-21,104.8,81.6,92.4,113.2,84.7,96.5,66.2,45.7,0,0,0,,0,0,10.5,6.7,177.4,1004.9,2.9,10.8,248,21.4,8,10,2024-09-21T05:55:22,2024-09-21T18:05:31,0.61,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-09-22,105.7,82.5,93.4,114.8,85.8,98,66.5,44.9,0,0,0,,0,0,8.7,5.8,207.3,1004.5,5.7,10.8,247.9,21.4,8,10,2024-09-22T05:55:58,2024-09-22T18:04:13,0.64,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-09-23,107.3,83.4,94.8,117.5,87,99.2,65.6,42.1,0,0,0,,0,0,6.9,5.1,196.3,1004.2,2.9,10.8,247,21.4,8,10,2024-09-23T05:56:34,2024-09-23T18:02:55,0.68,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-09-24,106.6,84.3,94.7,115.9,84.5,98.6,63.9,39.8,0,0,0,,0,0,11.4,6.9,132.6,1002.8,8.6,10.8,246.8,21.4,8,10,2024-09-24T05:57:10,2024-09-24T18:01:37,0.75,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-09-25,105.2,84.3,93.6,114.4,85,98.4,65.7,43.5,0,0,0,,0,0,17.4,8.9,115.4,1002.6,15.7,10.8,243.6,21,8,10,2024-09-25T05:57:46,2024-09-25T18:00:19,0.74,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-09-26,104.3,82.5,93.2,112.1,85.9,98.7,67.3,46.6,0,0,0,,0,0,22.1,12.5,99.9,1002.3,9.8,10.8,240.1,20.9,8,10,2024-09-26T05:58:23,2024-09-26T17:59:02,0.78,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-09-27,102.6,75.3,89,106.2,75.3,94.4,70.9,59.2,1.26,100,8.33,rain,0,0,21,23,114.6,1002.6,22,10.8,234.4,20.3,8,30,2024-09-27T05:58:59,2024-09-27T17:57:44,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"remote,41630099999"
Faisalabad,2024-09-28,96.7,71.7,86.7,103.6,71.7,91,70.4,60.9,1.299,100,12.5,rain,0,0,15.7,11.4,87.5,1004.9,25,10.7,177.1,15.3,8,60,2024-09-28T05:59:36,2024-09-28T17:56:27,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"remote,41630099999"
Faisalabad,2024-09-29,101.4,79.2,88.1,106.1,79.2,92.8,69.6,57.9,0.048,100,16.67,rain,0,0,15.9,8.7,90.5,1008.1,15.5,11,225.7,19.4,8,30,2024-09-29T06:00:13,2024-09-29T17:55:10,0.88,Rain,Clear conditions throughout the day with rain.,rain,"remote,41630099999"
Faisalabad,2024-09-30,102.1,79.8,90.1,112.8,79.8,94.7,67.8,52.2,0.008,100,8.33,rain,0,0,12.3,6.9,197.4,1007.2,4.6,10.6,232.7,20.1,8,10,2024-09-30T06:00:50,2024-09-30T17:53:53,0.92,Rain,Clear conditions throughout the day with early morning rain.,rain,"remote,41630099999"
Faisalabad,2024-10-01,105,81.6,92.1,115.3,84.6,95.8,63.6,44.5,0,0,0,,0,0,10.1,6.7,216.6,1003.4,0,10.8,232.8,20.1,8,10,2024-10-01T06:01:28,2024-10-01T17:52:37,0.95,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-02,103.6,78,89.9,116.3,78,93.5,63.7,47,0,0,0,,0,0,15.7,9.2,104.1,1003.4,0,10.8,233,20.2,8,10,2024-10-02T06:02:05,2024-10-02T17:51:21,0,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-03,103.6,78,89.6,106.7,78,90.9,60.1,43.1,0,0,0,,0,0,12.8,7.6,107.2,1002.5,1.3,10.7,232.3,20.1,8,10,2024-10-03T06:02:43,2024-10-03T17:50:05,0.02,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-04,103.6,77.1,88.9,106.7,77.1,89.3,55,39.7,0,0,0,,0,0,17,11.4,116.3,1003.4,0,10.8,233.4,20.1,8,10,2024-10-04T06:03:22,2024-10-04T17:48:50,0.05,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-05,101.9,77.1,88.4,107.3,77.1,89.5,55.7,40.1,0,0,0,,0,0,16.1,9.2,107.3,1005.3,13.3,10.8,229.1,19.7,8,10,2024-10-05T06:04:00,2024-10-05T17:47:35,0.09,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-06,98.5,71.7,85,95.5,71.7,84.2,55.3,40.7,0,0,0,,0,0,8.5,9.2,67,1010.2,4.8,10.8,225.8,19.4,8,10,2024-10-06T06:04:39,2024-10-06T17:46:21,0.12,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-07,99.2,73.5,86.5,96.6,73.5,86.1,58.2,42.2,0,0,0,,0,0,18.8,6.5,138.1,1012.2,7,10.8,221.7,19.3,8,10,2024-10-07T06:05:18,2024-10-07T17:45:07,0.15,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-08,97.4,74.4,85.8,96.2,74.4,85.2,56.8,41.6,0,0,0,,0,0,17,7.8,70.2,1012.2,27.1,10.7,216.8,18.7,8,10,2024-10-08T06:05:57,2024-10-08T17:43:54,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,41630099999"
Faisalabad,2024-10-09,96.7,71.7,85,93.3,71.7,83.7,54.5,38.7,0,0,0,,0,0,8.5,5.6,49.5,1010.5,5.9,10.8,218.2,18.8,8,10,2024-10-09T06:06:37,2024-10-09T17:42:41,0.22,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-10,96.9,71.7,84.4,92.7,71.7,83.1,52.8,38,0,0,0,,0,0,5.4,4.7,137.5,1009.5,0.6,10.7,219.4,19,8,10,2024-10-10T06:07:17,2024-10-10T17:41:29,0.25,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-11,98,73.5,84.9,94.7,73.5,83.7,49.4,35,0,0,0,,0,0,6.7,6.3,273.8,1009,0,10.8,220.6,19.1,8,10,2024-10-11T06:07:57,2024-10-11T17:40:17,0.29,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-12,97.8,73.5,85.2,97.8,73.5,84,47.1,32.7,0,0,0,,0,0,6,6.9,152.6,1009.2,0,10.8,221.9,19.1,8,10,2024-10-12T06:08:38,2024-10-12T17:39:06,0.32,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-13,97.2,71.7,84.3,94,71.7,82.7,43.9,30.2,0,0,0,,0,0,9.6,6.7,124.5,1009.9,0,10.8,220.6,19,8,10,2024-10-13T06:09:19,2024-10-13T17:37:56,0.36,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-14,96.7,70.8,83.6,92.6,70.8,82,44.2,30.2,0,0,0,,0,0,8.3,6.3,87.3,1011,0,10.8,215.7,18.7,8,10,2024-10-14T06:10:01,2024-10-14T17:36:47,0.39,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-15,98.1,69,84.6,94,69,82.9,46.6,31.7,0,0,0,,0,0,5.4,4.7,244.4,1009.8,0,10.8,214.3,18.4,8,10,2024-10-15T06:10:42,2024-10-15T17:35:38,0.43,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-16,99.2,69.9,84.3,94.2,69.9,82.7,45.6,31.5,0,0,0,,0,0,15.9,8.5,115.1,1007.6,11.2,10.8,213.4,18.3,8,10,2024-10-16T06:11:25,2024-10-16T17:34:30,0.46,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-17,97.6,69.9,83,92.9,69.9,81.7,46.6,33.7,0,0,0,,0,0,7.8,6.3,103.4,1008.5,0,10.8,210.5,18.1,8,10,2024-10-17T06:12:07,2024-10-17T17:33:22,0.5,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-18,96.5,71.7,83.7,95.1,71.7,82.7,49.6,36.1,0,0,0,,0,0,7.2,5.8,68.1,1009.2,0,10.8,207.1,18,7,10,2024-10-18T06:12:50,2024-10-18T17:32:16,0.53,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-19,97.1,71.7,84.2,95.1,71.7,83.3,52.4,38.6,0,0,0,,0,0,5.1,4.5,70.2,1010.2,0,10.6,205,17.7,7,10,2024-10-19T06:13:33,2024-10-19T17:31:10,0.56,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-20,97.1,72.6,84.4,92.9,72.6,83.2,49.2,34.5,0,0,0,,0,0,8.5,6.9,110.4,1010.7,0,11.2,204.6,17.7,7,10,2024-10-20T06:14:17,2024-10-20T17:30:06,0.59,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-21,97.1,71.7,83.5,96.9,71.7,82.5,48.4,35.8,0,0,0,,0,0,10.1,6.9,120.7,1011.4,0,10.7,203.8,17.5,7,10,2024-10-21T06:15:01,2024-10-21T17:29:02,0.63,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-22,96.3,71.7,83.1,95.6,71.7,82.1,46.3,33.9,0,0,0,,0,0,8.3,6.9,151.7,1012.5,0,10.7,202.6,17.5,7,10,2024-10-22T06:15:46,2024-10-22T17:27:59,0.66,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-23,95.1,71.7,82.7,93.7,71.7,81.5,47.4,35.1,0,0,0,,0,0,6.9,5.4,121.1,1012.7,0.5,10.6,198.2,17,7,10,2024-10-23T06:16:31,2024-10-23T17:26:57,0.69,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-24,95.6,71.7,82.8,91.1,71.7,81.5,45.8,34.2,0,0,0,,0,0,6,4.7,5.1,1011.9,0,10.6,197.3,17,7,10,2024-10-24T06:17:16,2024-10-24T17:25:56,0.75,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-25,97.1,69.9,83.3,95.1,69.9,81.9,49.6,36.5,0,0,0,,0,0,7.8,6.3,331.9,1010.8,0,10.7,194.5,16.8,7,10,2024-10-25T06:18:02,2024-10-25T17:24:57,0.76,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-26,99.1,71.7,84.9,96.3,71.7,83.8,51.1,36.5,0,0,0,,0,0,9.6,6,314.1,1009.4,0,10.8,192.5,16.6,7,10,2024-10-26T06:18:48,2024-10-26T17:23:58,0.79,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-27,97.8,71.7,84.6,99.1,71.7,83.9,51.8,36.8,0,0,0,,0,0,11.6,7.2,98.8,1008,1.2,11.2,190.3,16.6,7,10,2024-10-27T06:19:35,2024-10-27T17:23:00,0.83,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-28,95.8,71.7,83,93.9,71.7,82.4,55.2,42.4,0,0,0,,0,0,15,7.8,98.9,1007.1,2,10.6,187.8,16.4,7,10,2024-10-28T06:20:22,2024-10-28T17:22:04,0.86,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-29,95.3,74.4,83.6,94.7,74.4,83.1,56.9,43.8,0,0,0,,0,0,14.1,7.4,89.6,1008,2.2,10.6,183.6,15.8,7,10,2024-10-29T06:21:09,2024-10-29T17:21:08,0.89,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-10-30,95.3,73.5,83.2,92.1,73.5,82.1,55.3,41.7,0,0,0,,0,0,7.6,9.2,53.9,1010,33.7,10.8,178.4,15.5,7,10,2024-10-30T06:21:57,2024-10-30T17:20:14,0.93,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"remote,41630099999"
Faisalabad,2024-10-31,95.8,69.9,82.1,91.1,69.9,80.7,48.6,36.4,0,0,0,,0,0,13,9.8,328,1012,1.5,11.3,187.7,16.3,7,10,2024-10-31T06:22:45,2024-10-31T17:19:21,0.96,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-11-01,95.8,64.5,81.1,91.8,64.5,79.6,45.9,34.6,0,0,0,,0,0,8.9,6.9,277.4,1011.2,7.1,10.8,183.6,15.7,7,10,2024-11-01T06:23:34,2024-11-01T17:18:30,0,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-11-02,93.8,64.5,80.6,92.9,64.5,79.6,43.7,33.9,0,0,0,,0,0,7.4,5.8,76.3,1012.2,1.1,10.6,185,15.9,7,10,2024-11-02T06:24:23,2024-11-02T17:17:39,0.03,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-11-03,92.6,64.5,79.5,88.5,64.5,78.2,42.7,32.4,0,0,0,,0,0,7.4,5.6,93.4,1013.9,1,10.7,180.6,15.5,7,10,2024-11-03T06:25:12,2024-11-03T17:16:50,0.06,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-11-04,92.9,65.4,80.2,88.5,65.4,78.8,42.9,31.9,0,0,0,,0,0,5.4,4.7,134.2,1012,1.7,11.2,178.5,15.5,7,10,2024-11-04T06:26:02,2024-11-04T17:16:02,0.1,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-11-05,92,66.3,79.6,89.2,66.3,78.5,45.8,36.4,0,0,0,,0,0,7.2,5.6,107.5,1013.7,0.8,10.4,176,15.2,7,10,2024-11-05T06:26:52,2024-11-05T17:15:16,0.13,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-11-06,92.9,66.3,79.3,88.7,66.3,78.3,47.7,39.2,0,0,0,,0,0,3.6,3.6,99.9,1014.3,0,10.3,175.2,15.2,7,10,2024-11-06T06:27:42,2024-11-06T17:14:31,0.17,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-11-07,90.8,66.3,78.2,87,66.3,77.5,49.6,42.9,0,0,0,,0,0,10.7,7.2,95.6,1013.3,4.7,10.2,173.5,14.9,7,10,2024-11-07T06:28:33,2024-11-07T17:13:47,0.2,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-11-08,90.8,66.3,77.6,87.2,66.3,76.8,52.4,47.7,0,0,0,,0,0,9.6,6.3,82,1013.2,0.9,10.2,170,14.6,6,10,2024-11-08T06:29:24,2024-11-08T17:13:05,0.24,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-11-09,90.2,66.3,77.3,86.8,66.3,76.5,52.9,49,0,0,0,,0,0,6.7,6.9,84,1013.4,0.7,10.1,168.3,14.6,6,10,2024-11-09T06:30:15,2024-11-09T17:12:24,0.25,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-11-10,89.9,65.4,76.6,86.2,65.4,75.7,52.3,50.3,0,0,0,,0,0,8.3,6.5,84.1,1013.7,5.4,10.1,167.3,14.6,6,10,2024-11-10T06:31:06,2024-11-10T17:11:45,0.3,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-11-11,89.7,65.4,75.1,86,65.4,74.5,53.4,54.5,0,0,0,,0,0,13,7.4,104.6,1013.1,3.9,10,165.3,14.4,6,10,2024-11-11T06:31:58,2024-11-11T17:11:07,0.34,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-11-12,87.9,65.4,74.7,84.7,65.4,74.2,54.2,55.4,0,0,0,,0,0,9.2,6.3,20.7,1014,2.8,10.1,164,14.1,6,10,2024-11-12T06:32:50,2024-11-12T17:10:31,0.37,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-11-13,85.6,64.5,73.3,82.6,64.5,72.9,50.9,52.9,0,0,0,,0,0,4.5,4.7,228.5,1012.7,27.8,10,150.4,13.1,6,10,2024-11-13T06:33:42,2024-11-13T17:09:56,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,41630099999"
Faisalabad,2024-11-14,85.2,64.5,73,82.4,64.5,72.5,50.2,52.8,0,0,0,,0,0,6.3,5.6,113.1,1014.6,70.2,10,148.1,12.8,5,10,2024-11-14T06:34:34,2024-11-14T17:09:23,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,41630099999"
Faisalabad,2024-11-15,85.6,62.7,72.6,82.6,62.7,72.1,49.3,50.8,0,0,0,,0,0,6.5,4.9,150.4,1014.3,31.4,10.1,158.7,13.7,6,10,2024-11-15T06:35:26,2024-11-15T17:08:51,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,41630099999"
Faisalabad,2024-11-16,82.3,61.8,70.3,80.5,61.8,70.1,52.5,58,0.024,100,12.5,rain,0,0,12.8,7.4,18.9,1013.5,13.9,9.8,157.3,13.7,6,10,2024-11-16T06:36:18,2024-11-16T17:08:22,0.5,Rain,Clear conditions throughout the day with early morning rain.,rain,"remote,41630099999"
Faisalabad,2024-11-17,81.8,57.3,69.7,79.8,57.3,69.5,45.1,47.4,0,0,0,,0,0,9.2,6.5,336.3,1014.8,0,10.4,160.8,13.8,6,10,2024-11-17T06:37:11,2024-11-17T17:07:53,0.55,Clear,Clear conditions throughout the day.,clear-day,"remote,41630099999"
Faisalabad,2024-11-18,82.8,63.4,71.6,80.3,63.4,71.1,33.9,26.3,0,0,0,,0,0,8.3,7.2,319.4,1015.4,13.9,15,159.8,13.9,6,10,2024-11-18T06:38:03,2024-11-18T17:07:27,0.58,Clear,Clear conditions throughout the day.,clear-day,remote
Faisalabad,2024-11-19,82.1,62.1,71.2,79.8,62.1,70.7,31.2,23.7,0,0,0,,0,0,5.8,4.3,345,1016.2,0,15,160.9,13.7,6,10,2024-11-19T06:38:56,2024-11-19T17:07:02,0.61,Clear,Clear conditions throughout the day.,clear-day,remote
Faisalabad,2024-11-20,82.7,62.5,71.5,80.2,62.5,71,30.9,22.9,0,0,0,,0,0,6.3,4.9,324.9,1014.9,2,15,159.1,13.7,6,10,2024-11-20T06:39:48,2024-11-20T17:06:38,0.64,Clear,Clear conditions throughout the day.,clear-day,remote
Faisalabad,2024-11-21,82.7,63.2,72,80.2,63.2,71.5,30.8,22.4,0,0,0,,0,0,3.6,3.6,99.7,1014.3,1.4,15,157,13.6,6,10,2024-11-21T06:40:40,2024-11-21T17:06:17,0.68,Clear,Clear conditions throughout the day.,clear-day,remote
Faisalabad,2024-11-22,82.8,63.6,72.3,80.4,63.6,71.8,34.6,25.6,0,0,0,,0,0,5.8,5.1,132.2,1013.3,26.9,15,152.7,13.1,6,10,2024-11-22T06:41:32,2024-11-22T17:05:57,0.71,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
Faisalabad,2024-11-23,81.2,62.9,71.2,79.3,62.9,70.9,35.6,27.7,0,0,0,,0,0,13,7.2,89.7,1014.1,16.5,15,150.6,13,6,10,2024-11-23T06:42:25,2024-11-23T17:05:39,0.75,Clear,Clear conditions throughout the day.,clear-day,remote
Faisalabad,2024-11-24,81.9,61.6,70.6,79.8,61.6,70.2,38.8,32.7,0,0,0,,0,0,13.9,7.6,13.4,1015.4,0,15,151.5,13.1,6,10,2024-11-24T06:43:16,2024-11-24T17:05:22,0.77,Clear,Clear conditions throughout the day.,clear-day,remote
Faisalabad,2024-11-25,81.9,62.3,70.8,79.8,62.3,70.4,37.6,31.1,0,0,0,,0,0,7.8,6.3,307.8,1015.1,9.7,15,150.5,13,6,10,2024-11-25T06:44:08,2024-11-25T17:05:08,0.81,Clear,Clear conditions throughout the day.,clear-day,remote
Faisalabad,2024-11-26,81.9,62.3,70.9,79.6,62.3,70.4,31.3,24.2,0,0,0,,0,0,4.9,4.3,326.5,1014.2,0.6,15,152.1,13.1,6,10,2024-11-26T06:45:00,2024-11-26T17:04:55,0.84,Clear,Clear conditions throughout the day.,clear-day,remote
Faisalabad,2024-11-27,81.4,61.8,70.4,79.6,61.8,70,28.5,21.7,0,0,0,,0,0,3.8,3.8,50.7,1013.5,0,15,152.7,13.1,6,10,2024-11-27T06:45:51,2024-11-27T17:04:44,0.87,Clear,Clear conditions throughout the day.,clear-day,
Faisalabad,2024-11-28,80.7,60.9,69.6,79.4,60.9,69.4,27.5,21.2,0,0,0,,0,0,4.9,4.5,37.8,1015.1,5.8,15,152,13.1,6,10,2024-11-28T06:46:42,2024-11-28T17:04:34,0.9,Clear,Clear conditions throughout the day.,clear-day,
Faisalabad,2024-11-29,80.1,60.5,69.6,80,60.5,69.6,28.7,22.3,0,0,0,,0,0,4.7,4.5,1.3,1014.4,38.8,15,147.7,13,6,10,2024-11-29T06:47:32,2024-11-29T17:04:27,0.94,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,
Faisalabad,2024-11-30,82.1,63.6,70.8,80,63.6,70.6,29.2,22,0,0,0,,0,0,5.6,4.7,322.4,1012.7,15.2,15,145.4,13,5,10,2024-11-30T06:48:22,2024-11-30T17:04:21,0.97,Clear,Clear conditions throughout the day.,clear-day,
Faisalabad,2024-12-01,82.3,63.4,70.9,80,63.4,70.7,34.3,26.4,0,0,0,,0,0,5.8,4.9,300.1,1012.2,23.4,15,145,13,5,10,2024-12-01T06:49:11,2024-12-01T17:04:17,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Faisalabad,2024-12-02,82.3,63.6,71.2,79.9,63.6,70.9,33.4,25.7,0,3.2,0,,0,0,4.7,4.9,99.1,1012.9,3.4,15,142,12.3,5,10,2024-12-02T06:50:00,2024-12-02T17:04:15,0.04,Clear,Clear conditions throughout the day.,clear-day,
Faisalabad,2024-12-03,82.3,63.1,70.8,80,63.1,70.5,35.7,28.2,0,3.2,0,,0,0,7.2,5.1,346.6,1014.5,1.4,15,142.3,12.3,5,10,2024-12-03T06:50:49,2024-12-03T17:04:14,0.07,Clear,Clear conditions throughout the day.,clear-day,
Faisalabad,2024-12-04,82.3,63.2,70.8,80.1,63.2,70.6,37.6,30.5,0,3.2,0,,0,0,7.6,5.8,315.4,1015.5,1.1,15,141.1,12.3,5,10,2024-12-04T06:51:37,2024-12-04T17:04:15,0.11,Clear,Clear conditions throughout the day.,clear-day,
Faisalabad,2024-12-05,80.3,62,69.8,79,62,69.7,36.1,29.7,0,3.2,0,,0,0,4.7,4.7,346.6,1012.9,0,15,140.8,12.3,5,10,2024-12-05T06:52:24,2024-12-05T17:04:18,0.14,Clear,Clear conditions throughout the day.,clear-day,
Faisalabad,2024-12-06,78.3,60.3,67.4,78.3,60.3,67.4,30.5,25.7,0,6.5,0,,0,0,10.7,7.2,60.2,1011,8.5,15,141.8,12.3,5,10,2024-12-06T06:53:10,2024-12-06T17:04:23,0.18,Clear,Clear conditions throughout the day.,clear-day,
Faisalabad,2024-12-07,74,55.1,63.4,74,55.1,63.4,41.2,46.3,0.064,6.5,20.83,rain,0,0,19,10.7,59.9,1011.7,55.6,14.3,111.5,9.9,5,10,2024-12-07T06:53:56,2024-12-07T17:04:29,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Faisalabad,2024-12-08,70.6,52.1,59.9,70.6,52.1,59.9,43.7,56.5,0,6.5,0,,0,0,16.6,9.4,27.1,1017.1,11.3,15,137.8,12,5,10,2024-12-08T06:54:41,2024-12-08T17:04:38,0.25,Clear,Clear conditions throughout the day.,clear-day,
Faisalabad,2024-12-09,73.5,54.2,61.7,73.5,54.2,61.7,30.4,35,0,9.7,0,,0,0,9.6,7.2,314.8,1016.6,1.2,15,142.3,12.6,5,10,2024-12-09T06:55:25,2024-12-09T17:04:48,0.28,Clear,Clear conditions throughout the day.,clear-day,
